Mota;Galdera;Irudia;Zuzena;Oker1;Oker2;Jatorria;Esteka;Egilea;
Biztanleria;Zenbat biztanle ditu Ortuella udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d5/Ortuella.jpg;8395;4622;214;Wikipedia;https://eu.wikipedia.org/wiki/Ortuella;MikelBa;
Biztanleria;Zenbat biztanle ditu Tirapu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/81/52_Vision_del_entorno_y_los_molinos.jpg;40;1;18;Wikipedia;https://eu.wikipedia.org/wiki/Tirapu;MikelBa;
Biztanleria;Zenbat biztanle ditu Zanbrana udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/26/Zanbrana_2007_11_30.JPG;410;997;239;Wikipedia;https://eu.wikipedia.org/wiki/Zanbrana;MikelBa;
Biztanleria;Zenbat biztanle ditu Muruzabal udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/28/Muruzabal.jpg;233;11;98;Wikipedia;https://eu.wikipedia.org/wiki/Muruzabal;MikelBa;
Biztanleria;Zenbat biztanle ditu Olatzagutia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/96/Olazagutia_Cement_Plant_2.JPG;1489;51;775;Wikipedia;https://eu.wikipedia.org/wiki/Olatzagutia;MikelBa;
Biztanleria;Zenbat biztanle ditu Muskiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5d/Somorrostro_desde_El_Campillo.jpg;7507;6691;21974;Wikipedia;https://eu.wikipedia.org/wiki/Muskiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Zuia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/06/Murgiako_eliza.jpg;2302;338;2174;Wikipedia;https://eu.wikipedia.org/wiki/Zuia;MikelBa;
Biztanleria;Zenbat biztanle ditu Lodosa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b6/Lodosa.jpg;4816;98121;413;Wikipedia;https://eu.wikipedia.org/wiki/Lodosa;MikelBa;
Biztanleria;Zenbat biztanle ditu Gordexola udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/05/Gorde_2.jpg;1710;3433;9775;Wikipedia;https://eu.wikipedia.org/wiki/Gordexola;MikelBa;
Biztanleria;Zenbat biztanle ditu Orbaizeta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/98/Orbaitzeta_eliza.JPG;195;504;62;Wikipedia;https://eu.wikipedia.org/wiki/Orbaizeta;MikelBa;
Biztanleria;Zenbat biztanle ditu Areatza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/bb/Areatza.jpg;1201;1802;729;Wikipedia;https://eu.wikipedia.org/wiki/Areatza;MikelBa;
Biztanleria;Zenbat biztanle ditu Albiztur udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/9b/Nuestra_Sra._de_la_Asuncion_eliza_-_Albiztur.jpg;304;12;8534;Wikipedia;https://eu.wikipedia.org/wiki/Albiztur;MikelBa;
Biztanleria;Zenbat biztanle ditu Monteagudo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/15/Convento_agustino_recoleto_de_Nuestra_Se%C3%B1ora_del_Camino._Monteagudo%2C_Navarra_Espa%C3%B1a.jpg;1092;123;90136;Wikipedia;https://eu.wikipedia.org/wiki/Monteagudo;MikelBa;
Biztanleria;Zenbat biztanle ditu Abaurregaina udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/bc/Abaurregaina.jpg;126;52;3;Wikipedia;https://eu.wikipedia.org/wiki/Abaurregaina;MikelBa;
Biztanleria;Zenbat biztanle ditu Murieta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5f/Murietako_Udaletxea.jpg;335;509;825;Wikipedia;https://eu.wikipedia.org/wiki/Murieta;MikelBa;
Biztanleria;Zenbat biztanle ditu Hernani udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/32/Hernaniko_erdigunea.JPG;20354;9610;8974;Wikipedia;https://eu.wikipedia.org/wiki/Hernani;MikelBa;
Biztanleria;Zenbat biztanle ditu Ereño udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/83/Ere%C3%B1o_ikuspegia.jpg;245;57;6310;Wikipedia;https://eu.wikipedia.org/wiki/Ere%C3%B1o;MikelBa;
Biztanleria;Zenbat biztanle ditu Zugarramurdi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/92/Zugarramurdi._Euskal_Herria.jpg;219;484;90;Wikipedia;https://eu.wikipedia.org/wiki/Zugarramurdi;MikelBa;
Biztanleria;Zenbat biztanle ditu Lizoainibar-Arriasgoiti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/93/Zunzarren2.JPG;295;8990;3113;Wikipedia;https://eu.wikipedia.org/wiki/Lizoainibar-Arriasgoiti;MikelBa;
Biztanleria;Zenbat biztanle ditu Cárcar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/50/C%C3%A1rcar_%28Navarra%29_-_Vista_a%C3%A9rea.png;1069;414;188;Wikipedia;https://eu.wikipedia.org/wiki/C%C3%A1rcar;MikelBa;
Biztanleria;Zenbat biztanle ditu Orreaga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/02/Monast%C3%A8re_de_Ronceveau_2.jpg;22;8;439;Wikipedia;https://eu.wikipedia.org/wiki/Orreaga;MikelBa;
Biztanleria;Zenbat biztanle ditu Arroitz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/03/Arr%C3%B3niz_01.jpg;1051;9753;782;Wikipedia;https://eu.wikipedia.org/wiki/Arroitz;MikelBa;
Biztanleria;Zenbat biztanle ditu Barañain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/70/Bara%C3%B1ain_04.jpg;20199;233650;320053;Wikipedia;https://eu.wikipedia.org/wiki/Bara%C3%B1ain;MikelBa;
Biztanleria;Zenbat biztanle ditu Itza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/13/Saratsate_itza_0001.jpg;1235;7660;16248;Wikipedia;https://eu.wikipedia.org/wiki/Itza;MikelBa;
Biztanleria;Zenbat biztanle ditu Ikaztegieta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/40/Ikaztegieta_01.jpg;498;83;9989;Wikipedia;https://eu.wikipedia.org/wiki/Ikaztegieta;MikelBa;
Biztanleria;Zenbat biztanle ditu Leotz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/59/Amatriain.jpg;220;1120;497;Wikipedia;https://eu.wikipedia.org/wiki/Leotz;MikelBa;
Biztanleria;Zenbat biztanle ditu Irura udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a4/Irura%2C_Gipuzkoa%2C_Euskal_Herria.jpg;1852;848;6229;Wikipedia;https://eu.wikipedia.org/wiki/Irura;MikelBa;
Biztanleria;Zenbat biztanle ditu Gamiz-Fika udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/0c/Gamizko_eleiza.jpg;1379;39099;99955;Wikipedia;https://eu.wikipedia.org/wiki/Gamiz-Fika;MikelBa;
Biztanleria;Zenbat biztanle ditu Altsasu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/22/Alsasua_-_Iglesia_de_Nuestra_Se%C3%B1ora_de_la_Asuncion_01.jpg;7443;914;22898;Wikipedia;https://eu.wikipedia.org/wiki/Altsasu;MikelBa;
Biztanleria;Zenbat biztanle ditu Elgorriaga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/12/Elgorriaga%2Cbherrigunea._Euskal_Herria.JPG;220;903;100;Wikipedia;https://eu.wikipedia.org/wiki/Elgorriaga;MikelBa;
Biztanleria;Zenbat biztanle ditu Corella udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/62/Ermita_de_Nuestra_Se%C3%B1ora_del_Villar_Corella.JPG;7971;2390;66570;Wikipedia;https://eu.wikipedia.org/wiki/Corella;MikelBa;
Biztanleria;Zenbat biztanle ditu Urroz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5d/Urroz_de_Santesteban_02.jpg;183;1637;267;Wikipedia;https://eu.wikipedia.org/wiki/Urroz;MikelBa;
Biztanleria;Zenbat biztanle ditu Ablitas udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/76/Ablitas49.JPG;2481;7221;640;Wikipedia;https://eu.wikipedia.org/wiki/Ablitas;MikelBa;
Biztanleria;Zenbat biztanle ditu Bidaurreta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/02/Bidaurreta_01.jpg;163;665;42;Wikipedia;https://eu.wikipedia.org/wiki/Bidaurreta;MikelBa;
Biztanleria;Zenbat biztanle ditu Lezama udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b2/TorreLezama.jpg;2412;8384;986;Wikipedia;https://eu.wikipedia.org/wiki/Lezama;MikelBa;
Biztanleria;Zenbat biztanle ditu Villamayor de Monjardín udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/65/Villamayor_de_Monjard%C3%ADn_-_DSC_9753.JPG;119;78;1;Wikipedia;https://eu.wikipedia.org/wiki/Villamayor_de_Monjard%C3%ADn;MikelBa;
Biztanleria;Zenbat biztanle ditu Sestao udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d1/Sestao_Kasko_udaletxea.jpg;27296;5122;90794;Wikipedia;https://eu.wikipedia.org/wiki/Sestao;MikelBa;
Biztanleria;Zenbat biztanle ditu Maruri-Jatabe udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8a/Maruri_Jata.JPG;991;555;877;Wikipedia;https://eu.wikipedia.org/wiki/Maruri-Jatabe;MikelBa;
Biztanleria;Zenbat biztanle ditu Erriberri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/64/WLM14ES_-_Castle_of_Olite_-Castillo_de_Olite_-_Multimaniaco.jpg;3946;44197;1325;Wikipedia;https://eu.wikipedia.org/wiki/Erriberri;MikelBa;
Biztanleria;Zenbat biztanle ditu Eltziego udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a7/Elciego_panoramica.jpeg;1005;2723;15796;Wikipedia;https://eu.wikipedia.org/wiki/Eltziego;MikelBa;
Biztanleria;Zenbat biztanle ditu Hernialde udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ad/Hernialde%2C_Euskal_Herria.JPG;303;1435;8888;Wikipedia;https://eu.wikipedia.org/wiki/Hernialde;MikelBa;
Biztanleria;Zenbat biztanle ditu Igantzi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c8/Igantzi._Euskal_Herria.JPG;639;538;3709;Wikipedia;https://eu.wikipedia.org/wiki/Igantzi;MikelBa;
Biztanleria;Zenbat biztanle ditu Ultzama udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/00/Ultzama_vue_12.jpg;1653;858;837;Wikipedia;https://eu.wikipedia.org/wiki/Ultzama;MikelBa;
Biztanleria;Zenbat biztanle ditu Mendabia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d9/Image-Mendavia._Navarra._Spanien.jpg;3547;847;73433;Wikipedia;https://eu.wikipedia.org/wiki/Mendabia;MikelBa;
Biztanleria;Zenbat biztanle ditu Artaxoa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/69/Artajona.JPG;1675;7769;445;Wikipedia;https://eu.wikipedia.org/wiki/Artaxoa;MikelBa;
Biztanleria;Zenbat biztanle ditu Ziortza-Bolibar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/82/Ayntamiento_de_Bolibar.JPG;413;12;941;Wikipedia;https://eu.wikipedia.org/wiki/Ziortza-Bolibar;MikelBa;
Biztanleria;Zenbat biztanle ditu Irunberri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/01/Puente_Lumbier.JPG;1318;7388;48620;Wikipedia;https://eu.wikipedia.org/wiki/Irunberri;MikelBa;
Biztanleria;Zenbat biztanle ditu Ermua udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/34/Ermua.JPG;15880;248162;33100;Wikipedia;https://eu.wikipedia.org/wiki/Ermua;MikelBa;
Biztanleria;Zenbat biztanle ditu Doneztebe udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ac/Doneztebe._Euskal_Herria.jpg;1726;9010;9177;Wikipedia;https://eu.wikipedia.org/wiki/Doneztebe;MikelBa;
Biztanleria;Zenbat biztanle ditu Etxarri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8f/Etxarri.JPG;75;3185;163;Wikipedia;https://eu.wikipedia.org/wiki/Etxarri;MikelBa;
Biztanleria;Zenbat biztanle ditu Legaria udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c9/Legaria_01.jpg;111;52;9545;Wikipedia;https://eu.wikipedia.org/wiki/Legaria;MikelBa;
Biztanleria;Zenbat biztanle ditu Orotz-Betelu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d0/Oroz-Betelu_000.jpg;146;757;429;Wikipedia;https://eu.wikipedia.org/wiki/Orotz-Betelu;MikelBa;
Biztanleria;Zenbat biztanle ditu Urrotz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3b/Urroz_Villa_-_Edificios.jpg;377;59;2355;Wikipedia;https://eu.wikipedia.org/wiki/Urrotz;MikelBa;
Biztanleria;Zenbat biztanle ditu Viana udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e9/Viana_church.jpg;4209;983;3312;Wikipedia;https://eu.wikipedia.org/wiki/Viana;MikelBa;
Biztanleria;Zenbat biztanle ditu Plentzia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/71/Plentziako_uri_zarra.jpg;4331;6316;9704;Wikipedia;https://eu.wikipedia.org/wiki/Plentzia;MikelBa;
Biztanleria;Zenbat biztanle ditu Cabanillas udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f4/Cabanillas_San-Juan-de-Jerusalen.jpg;1357;57;19964;Wikipedia;https://eu.wikipedia.org/wiki/Cabanillas;MikelBa;
Biztanleria;Zenbat biztanle ditu Azkoien udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/52/Azkoiengo_udalerriaren_ikuspegia.jpg;5893;883;60687;Wikipedia;https://eu.wikipedia.org/wiki/Azkoien;MikelBa;
Biztanleria;Zenbat biztanle ditu Santakara udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/eb/Santacara_torre_contraluz.JPG;874;413;577;Wikipedia;https://eu.wikipedia.org/wiki/Santakara;MikelBa;
Biztanleria;Zenbat biztanle ditu Ajangiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/91/Iglesia_de_la_Ascensi%C3%B3n_del_Se%C3%B1or_de_Ajangiz.jpg;477;529;1524;Wikipedia;https://eu.wikipedia.org/wiki/Ajangiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Ziordia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a9/Ziordia_-_Fuente_01.jpg;348;891;608;Wikipedia;https://eu.wikipedia.org/wiki/Ziordia;MikelBa;
Biztanleria;Zenbat biztanle ditu Bargota udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/27/Bargota.jpg;257;2087;153;Wikipedia;https://eu.wikipedia.org/wiki/Bargota;MikelBa;
Biztanleria;Zenbat biztanle ditu Asparrena udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/61/Araia_Aratz_menditik_ikusia.jpg;1614;18011;853;Wikipedia;https://eu.wikipedia.org/wiki/Asparrena;MikelBa;
Biztanleria;Zenbat biztanle ditu Girgillao udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3c/Guirguillano_01.jpg;78;4;42;Wikipedia;https://eu.wikipedia.org/wiki/Girgillao;MikelBa;
Biztanleria;Zenbat biztanle ditu Morga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/91/Meakaur_auzoa%2C_Morga%2C_Bizkaia%2C_Euskal_Herria._2015-04-20.jpg;410;363;2;Wikipedia;https://eu.wikipedia.org/wiki/Morga;MikelBa;
Biztanleria;Zenbat biztanle ditu Lemoa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e5/Lemoako_Andra_Mariaren_eliza.jpeg;3486;8418;564;Wikipedia;https://eu.wikipedia.org/wiki/Lemoa;MikelBa;
Biztanleria;Zenbat biztanle ditu Iruraitz-Gauna udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/52/Alaitzako_elizaren_hegoaldeko_fatxada.jpg;517;82;26;Wikipedia;https://eu.wikipedia.org/wiki/Iruraitz-Gauna;MikelBa;
Biztanleria;Zenbat biztanle ditu Bermeo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5e/Bermeo_Euskal_Herria1.JPG;16765;690478;48921;Wikipedia;https://eu.wikipedia.org/wiki/Bermeo;MikelBa;
Biztanleria;Zenbat biztanle ditu Gorza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/36/Gorza_errepidetik.jpg;38;113;3481;Wikipedia;https://eu.wikipedia.org/wiki/Gorza;MikelBa;
Biztanleria;Zenbat biztanle ditu Lantaron udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/9e/Salcedo_%C3%81lava2.jpg;875;379;194;Wikipedia;https://eu.wikipedia.org/wiki/Lantaron;MikelBa;
Biztanleria;Zenbat biztanle ditu Leintz Gatzaga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/80/Salinas_de_L%C3%A9niz_%28Leintz.Gatzaga%29_-_Ayuntamiento_1.JPG;234;903;62;Wikipedia;https://eu.wikipedia.org/wiki/Leintz_Gatzaga;MikelBa;
Biztanleria;Zenbat biztanle ditu Kortezubi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/35/Bosque_oma.jpg;441;126;51;Wikipedia;https://eu.wikipedia.org/wiki/Kortezubi;MikelBa;
Biztanleria;Zenbat biztanle ditu Amurrio udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/bb/Amurrioko_eliza.jpg;10350;403350;917407;Wikipedia;https://eu.wikipedia.org/wiki/Amurrio;MikelBa;
Biztanleria;Zenbat biztanle ditu Artzibar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/75/H%C3%B3rreo_de_Lusarreta.JPG;262;51;688;Wikipedia;https://eu.wikipedia.org/wiki/Artzibar;MikelBa;
Biztanleria;Zenbat biztanle ditu Beraskoain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/07/Belascoa%C3%ADn_02.jpg;122;4078;6771;Wikipedia;https://eu.wikipedia.org/wiki/Beraskoain;MikelBa;
Biztanleria;Zenbat biztanle ditu Abadiño udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/06/Matiena.JPG;7599;4407;6483;Wikipedia;https://eu.wikipedia.org/wiki/Abadi%C3%B1o;MikelBa;
Biztanleria;Zenbat biztanle ditu Jaurrieta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e7/Col_de_Remendia_01.JPG;189;951;82;Wikipedia;https://eu.wikipedia.org/wiki/Jaurrieta;MikelBa;
Biztanleria;Zenbat biztanle ditu Ameskoabarrena udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/07/Bakedanoko_eliza_-_ameskoabarren.jpg;724;35;26;Wikipedia;https://eu.wikipedia.org/wiki/Ameskoabarrena;MikelBa;
Biztanleria;Zenbat biztanle ditu Urraulbeiti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e6/43_Apardoze_%28Apardu%C3%A9s%29_Urraulbeiti.jpg;322;9;8680;Wikipedia;https://eu.wikipedia.org/wiki/Urraulbeiti;MikelBa;
Biztanleria;Zenbat biztanle ditu Elorrio udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ef/Elorrio.jpg;7372;428;466;Wikipedia;https://eu.wikipedia.org/wiki/Elorrio;MikelBa;
Biztanleria;Zenbat biztanle ditu Lantziego udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/05/Iglesia_de_Lanciego.jpg;691;423;583;Wikipedia;https://eu.wikipedia.org/wiki/Lantziego;MikelBa;
Biztanleria;Zenbat biztanle ditu Lapuebla Labarka udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/47/Lapuebla_Labarka_2007_10_5.JPG;865;54;770;Wikipedia;https://eu.wikipedia.org/wiki/Lapuebla_Labarka;MikelBa;
Biztanleria;Zenbat biztanle ditu Cadreita udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/1d/Cadreita.jpg;1964;560;9892;Wikipedia;https://eu.wikipedia.org/wiki/Cadreita;MikelBa;
Biztanleria;Zenbat biztanle ditu Zornotza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f8/Zornotza.jpg;19339;59704;95720;Wikipedia;https://eu.wikipedia.org/wiki/Zornotza;MikelBa;
Biztanleria;Zenbat biztanle ditu San Adrián udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d5/22312042.jpg;6292;92422;667;Wikipedia;https://eu.wikipedia.org/wiki/San_Adri%C3%A1n;MikelBa;
Biztanleria;Zenbat biztanle ditu Garai udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/e1/Garai_vista_general.JPG;327;63;1381;Wikipedia;https://eu.wikipedia.org/wiki/Garai;MikelBa;
Biztanleria;Zenbat biztanle ditu Aulesti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/45/Aulestiko_udaletxea%2C_Donibane_enparantza._2015-05-28.jpg;654;190;1;Wikipedia;https://eu.wikipedia.org/wiki/Aulesti;MikelBa;
Biztanleria;Zenbat biztanle ditu Santurtzi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/23/Santurtzirimiri.JPG;45853;86781;847064;Wikipedia;https://eu.wikipedia.org/wiki/Santurtzi;MikelBa;
Biztanleria;Zenbat biztanle ditu Lizartza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/71/Lizartza_0001.jpg;603;19;986;Wikipedia;https://eu.wikipedia.org/wiki/Lizartza;MikelBa;
Biztanleria;Zenbat biztanle ditu Alkiza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ef/Alkiza1%2C_Euskal_Herria.JPG;367;791;35;Wikipedia;https://eu.wikipedia.org/wiki/Alkiza;MikelBa;
Biztanleria;Zenbat biztanle ditu Segura udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/30/Segura_-_184.jpg;1467;2676;3977;Wikipedia;https://eu.wikipedia.org/wiki/Segura;MikelBa;
Biztanleria;Zenbat biztanle ditu Oloritz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c0/Solchaga_%28Iglesia%29.JPG;203;2944;29;Wikipedia;https://eu.wikipedia.org/wiki/Oloritz;MikelBa;
Biztanleria;Zenbat biztanle ditu Elantxobe udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/23/27032018-Elantxobe-general.jpg;350;2542;204;Wikipedia;https://eu.wikipedia.org/wiki/Elantxobe;MikelBa;
Biztanleria;Zenbat biztanle ditu Urraulgoiti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f8/Santa_fe_navarra_claustro.jpg;133;7755;344;Wikipedia;https://eu.wikipedia.org/wiki/Urraulgoiti;MikelBa;
Biztanleria;Zenbat biztanle ditu Saldias udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a3/Saldias_Euskal_Herria.JPG;122;72;383;Wikipedia;https://eu.wikipedia.org/wiki/Saldias;MikelBa;
Biztanleria;Zenbat biztanle ditu Murillo el Cuende udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/1f/Fortaleza_de_Rada_Viejo%2C_Navarra%2C_Espa%C3%B1a%2C_2015-01-06%2C_DD_02.JPG;665;5041;86;Wikipedia;https://eu.wikipedia.org/wiki/Murillo_el_Cuende;MikelBa;
Biztanleria;Zenbat biztanle ditu Galar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/85/Erreleku_Cordobilla_2010-5-16_022.jpg;2273;117;99095;Wikipedia;https://eu.wikipedia.org/wiki/Galar;MikelBa;
Biztanleria;Zenbat biztanle ditu Arratzua-Ubarrundia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/97/Iglesia_de_Arroiabe.jpg;980;52;50;Wikipedia;https://eu.wikipedia.org/wiki/Arratzua-Ubarrundia;MikelBa;
Biztanleria;Zenbat biztanle ditu Villabona-Amasa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7b/Villabona-CasaConsistorial.jpg;5867;27540;2301;Wikipedia;https://eu.wikipedia.org/wiki/Villabona-Amasa;MikelBa;
Biztanleria;Zenbat biztanle ditu Azkoitia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/59/Insausti_jauregia_Azkoitia_2006-12-29.JPG;11633;7487;1784;Wikipedia;https://eu.wikipedia.org/wiki/Azkoitia;MikelBa;
Biztanleria;Zenbat biztanle ditu Ormaiztegi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d0/Ormaiztegi_01.JPG;1276;517;7513;Wikipedia;https://eu.wikipedia.org/wiki/Ormaiztegi;MikelBa;
Biztanleria;Zenbat biztanle ditu Orendain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b2/Orendain%2C_Euskal_Herria.jpg;218;6273;3110;Wikipedia;https://eu.wikipedia.org/wiki/Orendain;MikelBa;
Biztanleria;Zenbat biztanle ditu Buñuel udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f2/Bu%C3%B1uelFiestas.jpg;2219;77509;7;Wikipedia;https://eu.wikipedia.org/wiki/Bu%C3%B1uel;MikelBa;
Biztanleria;Zenbat biztanle ditu Alesbes udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/34/Alesbes.jpg;2847;80550;74378;Wikipedia;https://eu.wikipedia.org/wiki/Alesbes;MikelBa;
Biztanleria;Zenbat biztanle ditu Leza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f3/Lezako_eliza_2.jpg;203;9937;704;Wikipedia;https://eu.wikipedia.org/wiki/Leza;MikelBa;
Biztanleria;Zenbat biztanle ditu Oltza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a5/Castillo_Arazuri.JPG;1831;5241;25966;Wikipedia;https://eu.wikipedia.org/wiki/Oltza;MikelBa;
Biztanleria;Zenbat biztanle ditu Aramaio udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ea/Aramaio.jpg;1467;314;92578;Wikipedia;https://eu.wikipedia.org/wiki/Aramaio;MikelBa;
Biztanleria;Zenbat biztanle ditu Deierri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/81/Vista_sur_desde_Ibiricu.JPG;1506;5752;289;Wikipedia;https://eu.wikipedia.org/wiki/Deierri;MikelBa;
Biztanleria;Zenbat biztanle ditu Zangoza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ac/Image-Iglesia_Sta_Mar%C3%ADa._Sang%C3%BCesa._Navarre_%28cropped%29.jpg;4962;2579;782;Wikipedia;https://eu.wikipedia.org/wiki/Zangoza;MikelBa;
Biztanleria;Zenbat biztanle ditu Esteribar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/71/Erreako_eliza.jpg;2702;34744;106;Wikipedia;https://eu.wikipedia.org/wiki/Esteribar;MikelBa;
Biztanleria;Zenbat biztanle ditu Leioa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/73/Leioako_Indarra_eleizaurrean.jpg;31795;68283;6356;Wikipedia;https://eu.wikipedia.org/wiki/Leioa;MikelBa;
Biztanleria;Zenbat biztanle ditu Ledea udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/39/Liedena.JPG;292;16;3694;Wikipedia;https://eu.wikipedia.org/wiki/Ledea;MikelBa;
Biztanleria;Zenbat biztanle ditu Txulapain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c7/Markalain_ojanguren_1957.jpg;563;75;7852;Wikipedia;https://eu.wikipedia.org/wiki/Txulapain;MikelBa;
